floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check,min_h_rule
flat_slab,16.0,16.0,12.007874015748031,30.0,EFM (HC),5.0,4.94,1.011,61.9077275713434,5.0,64.508867311106,146.28927308561208,0.785574047428554,true,149.05219563548226,false,0,0,0,0.07739344464112934,true,0.0413035881286867,0.5336832895888015,14.0,14.0,0.0434,7.999999999999999,2.4,10.399999999999999,true,0,false,0.077,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.0,3.0,12.0,0.948,111.0,1289.3,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,30.0,EFM (ASAP),5.0,4.94,1.011,61.9077275713434,5.0,64.508867311106,146.28927308561208,0.5840109283384042,true,110.8082827187239,false,0,0,0,0.07739344464112938,true,0.04130358812868673,0.5336832895888015,14.0,14.0,0.042777777777777776,8.2,2.4,10.6,true,0,false,0.034,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.0,3.0,12.0,0.948,111.0,1289.3,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,30.0,EFM (Kc),5.0,4.94,1.013,61.9077275713434,5.0,64.32791785993135,146.28927308561208,0.8944826511727748,true,169.71615031271105,false,0,0,0,0.07739344464112938,true,0.04130358812868673,0.5336832895888015,14.0,16.0,0.034444444444444444,7.3999999999999995,2.4,9.799999999999999,true,8,false,0.052,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.0,3.0,12.0,0.948,111.0,1289.3,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,EFM (HC),5.5,4.94,1.112,68.09850032847775,5.5,81.89575690538743,185.71820039417332,0.8483777180253933,true,160.96835430577977,false,0,0,0,0.0969114007527291,true,0.05171999515237512,0.5336832895888015,14.0,14.0,0.07680555555555556,8.8,2.4,11.200000000000001,true,0,false,0.047,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.5,3.5,12.0,0.884,124.0,1592.6,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,EFM (ASAP),5.5,4.94,1.112,68.09850032847775,5.5,81.89575690538743,185.71820039417332,0.6501253815978671,true,123.35261823212268,false,0,0,0,0.09691140075272904,true,0.05171999515237509,0.5336832895888015,14.0,14.0,0.07680555555555556,9.000000000000002,2.4,11.4,true,0,false,0.044,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.5,3.5,12.0,0.884,124.0,1592.6,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,EFM (Kc),5.0,4.93,1.015,61.9077275713434,5.0,78.0141232958226,178.28927308561205,0.8478293359142224,true,160.86430611581628,false,0,0,0,0.12898907440188231,true,0.06883931354781123,0.5336832895888015,14.0,19.5,0.043055555555555555,9.0,2.4,11.4,false,10,false,0.096,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.25,3.25,12.0,0.984,117.2,1535.8,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,100.0,EFM (HC),5.999999999999999,4.92,1.22,74.2892730856121,5.999999999999999,119.10049633808784,273.14712770273445,0.7695487507247447,true,146.0116093696407,false,0,0,0,0.1492929101873637,true,0.07967513142107777,0.5336832895888015,14.0,22.0,0.061111111111111116,11.6,2.4,14.0,false,0,false,0.066,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.0,4.0,12.0,0.996,161.0,1858.1,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,100.0,EFM (ASAP),6.5,4.94,1.316,80.48004584274643,6.5,123.37796913973018,280.5760550112957,0.7264714471330261,true,137.83826568113773,false,0,0,0,0.1174229170704437,true,0.06266664865526743,0.5336832895888015,14.0,16.0,0.04897959183673469,11.0,2.6,13.600000000000001,true,0,false,0.086,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.25,4.25,12.0,0.912,169.2,1915.0,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,100.0,EFM (Kc),5.999999999999999,4.89,1.226,74.2892730856121,5.999999999999999,117.9266930761662,273.14712770273445,0.7695487507247447,true,146.0116093696407,false,0,0,0,0.1492929101873637,true,0.07967513142107777,0.5336832895888015,14.0,28.999999999999996,0.040306122448979596,10.999999999999998,2.4,13.4,false,6,false,0.117,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.0,4.0,12.0,0.996,161.0,1858.1,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,150.0,EFM (HC),7.0,4.87,1.438,86.67081859988077,7.0,157.1942735813628,368.0049823198569,0.791642056332199,true,150.20351937534423,false,0,0,0,0.14102304052683926,true,0.07526164017617845,0.5336832895888015,14.0,28.999999999999996,0.061224489795918366,13.0,2.8000000000000003,15.799999999999999,false,0,false,0.104,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.75,4.75,12.0,0.951,213.2,2957.8,true,true,,,nomin
