floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check,min_h_rule
flat_plate,16.0,16.0,12.007874015748031,30.0,EFM (HC),6.404199475065617,5.39,1.187,79.29388728298053,6.404199475065617,73.70895242655804,167.1526647395766,0.7649078733060432,true,145.1310647905563,false,0,0,0,0.03683151963028192,true,0.01965636655684337,0.5336832895888015,14.0,14.0,0.061111111111111116,6.8,2.4,9.2,false,0,false,5.731,0.0,0.0,0.0,,16,3,3.25,3.25,12.0,0.923,117.2,1535.8,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,30.0,EFM (ASAP),6.404199475065617,5.39,1.187,79.29388728298053,6.404199475065617,73.70895242655804,167.1526647395766,0.7567170647750194,true,143.57696814037394,false,0,0,0,0.03683151963028192,true,0.01965636655684337,0.5336832895888015,14.0,14.0,0.061111111111111116,6.8,2.4,9.2,false,0,false,0.338,0.0,0.0,0.0,,16,3,3.25,3.25,12.0,0.923,117.2,1535.8,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,30.0,EFM (Kc),6.404199475065617,5.38,1.191,79.29388728298053,6.404199475065617,73.24415981263928,167.1526647395766,0.9830679915354881,true,186.52403688355628,false,0,0,0,0.03683151963028192,true,0.01965636655684337,0.5336832895888015,14.0,18.5,0.043055555555555555,6.4,2.4,8.799999999999999,false,4,false,2.221,0.0,0.0,0.0,,16,3,3.25,3.25,12.0,0.923,117.2,1535.8,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,50.0,EFM (HC),6.404199475065617,5.39,1.187,79.29388728298053,6.404199475065617,87.81992386290746,199.15266473957664,0.9113431813158112,true,172.91521098130622,false,0,0,0,0.061385866050469855,true,0.03276061092807228,0.5336832895888015,14.0,14.0,0.061111111111111116,7.999999999999999,2.4,10.399999999999999,false,0,false,0.055,0.0,0.0,0.0,,16,3,3.5,3.5,12.0,0.948,124.0,1592.6,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,50.0,EFM (ASAP),6.404199475065617,5.39,1.187,79.29388728298053,6.404199475065617,87.81992386290746,199.15266473957664,0.9015843099997812,true,171.06359533623785,false,0,0,0,0.0613858660504699,true,0.03276061092807231,0.5336832895888015,14.0,14.0,0.061111111111111116,7.999999999999999,2.4,10.399999999999999,false,0,false,0.039,0.0,0.0,0.0,,16,3,3.5,3.5,12.0,0.948,124.0,1592.6,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,50.0,EFM (Kc),6.404199475065617,5.36,1.195,79.29388728298053,6.404199475065617,86.71412871854915,199.15266473957664,0.8864834322332632,true,166.98344732273077,false,0,0,0,0.06138586605046993,true,0.03276061092807232,0.5336832895888015,14.0,23.0,0.061111111111111116,7.3999999999999995,2.4,9.799999999999999,false,4,false,0.087,0.0,0.0,0.0,,16,3,3.5,3.5,12.0,0.948,124.0,1592.6,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,100.0,EFM (HC),6.404199475065617,5.33,1.201,79.29388728298053,6.404199475065617,120.34859496215441,279.1526647395766,0.9934206681295663,true,188.48831915854038,false,0,0,0,0.12277173210093975,true,0.06552122185614459,0.5336832895888015,14.0,20.0,0.04897959183673469,11.2,2.4,13.6,false,0,false,0.049,0.0,0.0,0.0,,16,3,4.25,4.25,12.0,0.908,169.2,1915.0,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,100.0,EFM (ASAP),6.404199475065617,5.34,1.2,79.29388728298053,6.404199475065617,120.4340238306585,279.1526647395766,0.9991877991105473,true,189.58255532640564,false,0,0,0,0.12277173210093971,true,0.06552122185614456,0.5336832895888015,14.0,19.5,0.04897959183673469,11.0,2.4,13.4,false,0,false,0.098,0.0,0.0,0.0,,16,3,4.25,4.25,12.0,0.908,169.2,1915.0,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,100.0,EFM (Kc),6.404199475065617,5.28,1.212,79.29388728298053,6.404199475065617,118.05347264643288,279.1526647395766,0.991904945510938,true,188.20073101198636,false,0,0,0,0.12277173210093975,true,0.06552122185614459,0.5336832895888015,14.0,33.0,0.04285714285714286,10.2,2.4,12.599999999999998,false,2,false,0.041,0.0,0.0,0.0,,16,3,4.25,4.25,12.0,0.908,169.2,1915.0,true,true,,,ACI
flat_plate,16.0,16.0,12.007874015748031,150.0,EFM (HC),7.0,5.18,1.352,86.67081859988077,7.0,149.5558133311287,368.0049823198569,0.8905474618588416,true,168.96950063735198,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,14.0,28.0,0.061224489795918366,13.200000000000001,2.8000000000000003,16.0,false,0,false,1.585,0.0,0.0,0.0,,16,3,4.75,4.75,12.0,0.952,213.2,2957.8,true,true,,,ACI
